Transaction_ID,Time,Amount,City,Device,Merchant,UPI_App,Hour,Is_Fraud,Day,Date
79588,2026-01-25 03:53:30,379.12,Hyderabad,New,Grocery,PhonePe,3,1,Sunday,2026-01-25
36587,2026-01-10 05:33:00,474.29,Hyderabad,New,Zomato,PhonePe,5,1,Saturday,2026-01-10
49879,2026-01-14 20:19:00,776.6,Delhi,Old,Grocery,PhonePe,20,0,Wednesday,2026-01-14
85299,2026-01-27 03:29:00,148.01,Delhi,Old,Amazon,GPay,3,1,Tuesday,2026-01-27
63979,2026-01-19 17:49:00,855.3,Hyderabad,New,BillPay,GPay,17,0,Monday,2026-01-19
59674,2026-01-18 05:56:30,377.51,Coimbatore,Old,Zomato,GPay,5,0,Sunday,2026-01-18
85962,2026-01-27 09:00:30,641.07,Delhi,Old,Zomato,PhonePe,9,0,Tuesday,2026-01-27
35356,2026-01-09 19:17:30,28.57,Coimbatore,Old,Grocery,PhonePe,19,0,Friday,2026-01-09
37734,2026-01-10 15:06:30,71.16,Mumbai,New,Swiggy,GPay,15,1,Saturday,2026-01-10
28006,2026-01-07 06:02:30,127.1,Mumbai,New,BillPay,PhonePe,6,1,Wednesday,2026-01-07
32673,2026-01-08 20:56:00,132.84,Hyderabad,Old,Petrol,PhonePe,20,0,Thursday,2026-01-08
60381,2026-01-18 11:50:00,373.16,Coimbatore,Old,Grocery,Paytm,11,0,Sunday,2026-01-18
69039,2026-01-21 11:59:00,1.02,Chennai,Old,BillPay,GPay,11,0,Wednesday,2026-01-21
53445,2026-01-16 02:02:00,128.72,Coimbatore,Old,Grocery,GPay,2,1,Friday,2026-01-16
12281,2026-01-01 19:00:00,117.42,Delhi,Old,Grocery,GPay,19,0,Thursday,2026-01-01
87965,2026-01-28 01:42:00,106.18,Mumbai,New,Amazon,Paytm,1,1,Wednesday,2026-01-28
106126,2026-02-03 09:02:30,44.39,Bangalore,Old,Amazon,PhonePe,9,0,Tuesday,2026-02-03
87648,2026-01-27 23:03:30,563.09,Hyderabad,Old,Swiggy,PhonePe,23,0,Tuesday,2026-01-27
41432,2026-01-11 21:55:30,271.95,Bangalore,Old,Petrol,GPay,21,0,Sunday,2026-01-11
41923,2026-01-12 02:01:00,71.03,Bangalore,Old,Zomato,PhonePe,2,1,Monday,2026-01-12
25809,2026-01-06 11:44:00,868.21,Bangalore,New,BillPay,Paytm,11,0,Tuesday,2026-01-06
95542,2026-01-30 16:50:30,316.38,Mumbai,Old,Petrol,PhonePe,16,0,Friday,2026-01-30
25496,2026-01-06 09:07:30,663.77,Coimbatore,New,Zomato,Paytm,9,0,Tuesday,2026-01-06
87432,2026-01-27 21:15:30,437.18,Chennai,Old,Grocery,GPay,21,0,Tuesday,2026-01-27
67937,2026-01-21 02:48:00,72.19,Bangalore,Old,Amazon,PhonePe,2,1,Wednesday,2026-01-21
28950,2026-01-07 13:54:30,277.69,Hyderabad,Old,Petrol,PhonePe,13,0,Wednesday,2026-01-07
32584,2026-01-08 20:11:30,600.01,Hyderabad,Old,Petrol,Paytm,20,0,Thursday,2026-01-08
16749,2026-01-03 08:14:00,1975.26,Hyderabad,Old,Grocery,Paytm,8,0,Saturday,2026-01-03
90574,2026-01-28 23:26:30,255.82,Hyderabad,Old,Swiggy,PhonePe,23,0,Wednesday,2026-01-28
63071,2026-01-19 10:15:00,93.47,Chennai,Old,Amazon,Paytm,10,0,Monday,2026-01-19
11403,2026-01-01 11:41:00,14.94,Chennai,Old,Petrol,GPay,11,0,Thursday,2026-01-01
47782,2026-01-14 02:50:30,487.05,Bangalore,Old,Zomato,Paytm,2,1,Wednesday,2026-01-14
74680,2026-01-23 10:59:30,892.87,Delhi,Old,Swiggy,GPay,10,0,Friday,2026-01-23
89961,2026-01-28 18:20:00,137.05,Delhi,Old,Amazon,GPay,18,0,Wednesday,2026-01-28
33788,2026-01-09 06:13:30,240.9,Mumbai,Old,Swiggy,Paytm,6,0,Friday,2026-01-09
40419,2026-01-11 13:29:00,626.53,Delhi,Old,Amazon,PhonePe,13,0,Sunday,2026-01-11
69035,2026-01-21 11:57:00,116.99,Chennai,Old,Zomato,Paytm,11,0,Wednesday,2026-01-21
30331,2026-01-08 01:25:00,98.6,Bangalore,Old,BillPay,GPay,1,1,Thursday,2026-01-08
105653,2026-02-03 05:06:00,1294.88,Delhi,Old,Swiggy,GPay,5,0,Tuesday,2026-02-03
10884,2026-01-01 07:21:30,43.97,Hyderabad,Old,Petrol,Paytm,7,0,Thursday,2026-01-01
51516,2026-01-15 09:57:30,550.57,Hyderabad,New,Petrol,PhonePe,9,0,Thursday,2026-01-15
24039,2026-01-05 20:59:00,296.91,Bangalore,New,Swiggy,PhonePe,20,1,Monday,2026-01-05
54970,2026-01-16 14:44:30,168.72,Delhi,Old,Swiggy,GPay,14,0,Friday,2026-01-16
42866,2026-01-12 09:52:30,195.75,Coimbatore,Old,Swiggy,PhonePe,9,0,Monday,2026-01-12
89369,2026-01-28 13:24:00,56.81,Mumbai,Old,Petrol,GPay,13,0,Wednesday,2026-01-28
13254,2026-01-02 03:06:30,49.86,Bangalore,Old,Grocery,GPay,3,1,Friday,2026-01-02
12938,2026-01-02 00:28:30,350.61,Delhi,New,Amazon,Paytm,0,1,Friday,2026-01-02
46839,2026-01-13 18:59:00,1058.59,Chennai,New,Amazon,GPay,18,0,Tuesday,2026-01-13
35040,2026-01-09 16:39:30,727.97,Mumbai,Old,Swiggy,Paytm,16,0,Friday,2026-01-09
33395,2026-01-09 02:57:00,613.48,Chennai,Old,Swiggy,GPay,2,1,Friday,2026-01-09
91993,2026-01-29 11:16:00,133.72,Mumbai,New,Grocery,GPay,11,1,Thursday,2026-01-29
66294,2026-01-20 13:06:30,226.62,Coimbatore,Old,BillPay,PhonePe,13,0,Tuesday,2026-01-20
11319,2026-01-01 10:59:00,34.06,Mumbai,New,Petrol,Paytm,10,1,Thursday,2026-01-01
105285,2026-02-03 02:02:00,537.24,Bangalore,Old,BillPay,PhonePe,2,1,Tuesday,2026-02-03
42593,2026-01-12 07:36:00,1297.43,Hyderabad,New,Zomato,Paytm,7,0,Monday,2026-01-12
96254,2026-01-30 22:46:30,217.34,Bangalore,New,Zomato,PhonePe,22,1,Friday,2026-01-30
89995,2026-01-28 18:37:00,488.5,Mumbai,Old,Petrol,Paytm,18,0,Wednesday,2026-01-28
73781,2026-01-23 03:30:00,249.56,Hyderabad,Old,BillPay,Paytm,3,1,Friday,2026-01-23
47109,2026-01-13 21:14:00,984.08,Delhi,Old,Petrol,PhonePe,21,0,Tuesday,2026-01-13
11350,2026-01-01 11:14:30,16.37,Chennai,Old,Swiggy,PhonePe,11,0,Thursday,2026-01-01
14791,2026-01-02 15:55:00,45.18,Bangalore,Old,Amazon,PhonePe,15,0,Friday,2026-01-02
106595,2026-02-03 12:57:00,466.87,Mumbai,New,Grocery,PhonePe,12,1,Tuesday,2026-02-03
97445,2026-01-31 08:42:00,568.95,Bangalore,Old,Zomato,PhonePe,8,0,Saturday,2026-01-31
97608,2026-01-31 10:03:30,207.86,Hyderabad,Old,Amazon,GPay,10,0,Saturday,2026-01-31
94334,2026-01-30 06:46:30,160.11,Hyderabad,New,Zomato,Paytm,6,1,Friday,2026-01-30
68135,2026-01-21 04:27:00,429.22,Hyderabad,Old,Grocery,PhonePe,4,1,Wednesday,2026-01-21
28635,2026-01-07 11:17:00,139.65,Mumbai,New,Zomato,PhonePe,11,1,Wednesday,2026-01-07
13394,2026-01-02 04:16:30,157.39,Coimbatore,Old,Zomato,PhonePe,4,1,Friday,2026-01-02
82229,2026-01-26 01:54:00,153.03,Bangalore,Old,Swiggy,Paytm,1,1,Monday,2026-01-26
47588,2026-01-14 01:13:30,580.35,Bangalore,Old,Swiggy,Paytm,1,1,Wednesday,2026-01-14
21447,2026-01-04 23:23:00,905.45,Coimbatore,Old,Zomato,Paytm,23,0,Sunday,2026-01-04
102169,2026-02-02 00:04:00,251.32,Delhi,Old,Amazon,PhonePe,0,1,Monday,2026-02-02
43055,2026-01-12 11:27:00,598.18,Bangalore,Old,Petrol,Paytm,11,0,Monday,2026-01-12
103269,2026-02-02 09:14:00,167.27,Mumbai,Old,Swiggy,Paytm,9,0,Monday,2026-02-02
69809,2026-01-21 18:24:00,76.62,Coimbatore,Old,Grocery,PhonePe,18,0,Wednesday,2026-01-21
71578,2026-01-22 09:08:30,1311.96,Coimbatore,Old,Grocery,Paytm,9,0,Thursday,2026-01-22
59661,2026-01-18 05:50:00,958.68,Chennai,Old,BillPay,GPay,5,0,Sunday,2026-01-18
21061,2026-01-04 20:10:00,562.56,Bangalore,Old,Petrol,Paytm,20,0,Sunday,2026-01-04
11551,2026-01-01 12:55:00,1209.68,Bangalore,Old,Amazon,PhonePe,12,0,Thursday,2026-01-01
90751,2026-01-29 00:55:00,11.49,Hyderabad,Old,Swiggy,GPay,0,1,Thursday,2026-01-29
14511,2026-01-02 13:35:00,76.66,Chennai,Old,Amazon,PhonePe,13,0,Friday,2026-01-02
36439,2026-01-10 04:19:00,366.03,Delhi,New,Zomato,PhonePe,4,1,Saturday,2026-01-10
96709,2026-01-31 02:34:00,397.63,Bangalore,Old,Zomato,Paytm,2,1,Saturday,2026-01-31
93004,2026-01-29 19:41:30,1464.82,Hyderabad,Old,BillPay,Paytm,19,0,Thursday,2026-01-29
90167,2026-01-28 20:03:00,308.09,Coimbatore,Old,Swiggy,GPay,20,0,Wednesday,2026-01-28
58079,2026-01-17 16:39:00,307.75,Delhi,Old,Swiggy,GPay,16,0,Saturday,2026-01-17
26302,2026-01-06 15:50:30,398.8,Hyderabad,Old,Amazon,GPay,15,0,Tuesday,2026-01-06
27495,2026-01-07 01:47:00,123.58,Chennai,Old,Swiggy,PhonePe,1,1,Wednesday,2026-01-07
95699,2026-01-30 18:09:00,1031.95,Chennai,Old,Amazon,PhonePe,18,0,Friday,2026-01-30
71706,2026-01-22 10:12:30,343.67,Chennai,Old,BillPay,Paytm,10,0,Thursday,2026-01-22
59149,2026-01-18 01:34:00,275.29,Chennai,New,BillPay,PhonePe,1,1,Sunday,2026-01-18
80173,2026-01-25 08:46:00,895.85,Delhi,New,Zomato,GPay,8,0,Sunday,2026-01-25
106223,2026-02-03 09:51:00,816.84,Bangalore,New,BillPay,Paytm,9,0,Tuesday,2026-02-03
62413,2026-01-19 04:46:00,40.06,Mumbai,Old,BillPay,Paytm,4,1,Monday,2026-01-19
107494,2026-02-03 20:26:30,528.25,Coimbatore,New,Petrol,Paytm,20,0,Tuesday,2026-02-03
19094,2026-01-04 03:46:30,484.49,Mumbai,Old,Amazon,GPay,3,1,Sunday,2026-01-04
16268,2026-01-03 04:13:30,40.98,Chennai,Old,Swiggy,Paytm,4,1,Saturday,2026-01-03
91824,2026-01-29 09:51:30,352.08,Bangalore,Old,Grocery,PhonePe,9,0,Thursday,2026-01-29
50204,2026-01-14 23:01:30,355.96,Mumbai,Old,BillPay,PhonePe,23,0,Wednesday,2026-01-14
79326,2026-01-25 01:42:30,444.29,Delhi,Old,Grocery,PhonePe,1,1,Sunday,2026-01-25
67863,2026-01-21 02:11:00,64.41,Chennai,New,Swiggy,GPay,2,1,Wednesday,2026-01-21
62992,2026-01-19 09:35:30,28.18,Delhi,Old,Swiggy,PhonePe,9,0,Monday,2026-01-19
99246,2026-01-31 23:42:30,514.21,Coimbatore,Old,Grocery,Paytm,23,0,Saturday,2026-01-31
36874,2026-01-10 07:56:30,700.19,Bangalore,Old,Amazon,Paytm,7,0,Saturday,2026-01-10
72597,2026-01-22 17:38:00,210.11,Mumbai,Old,Swiggy,Paytm,17,0,Thursday,2026-01-22
57746,2026-01-17 13:52:30,139.2,Delhi,Old,Zomato,Paytm,13,0,Saturday,2026-01-17
50991,2026-01-15 05:35:00,582.23,Hyderabad,Old,Swiggy,Paytm,5,0,Thursday,2026-01-15
23929,2026-01-05 20:04:00,712.49,Bangalore,Old,Zomato,Paytm,20,0,Monday,2026-01-05
104954,2026-02-02 23:16:30,358.21,Hyderabad,Old,Zomato,PhonePe,23,0,Monday,2026-02-02
28743,2026-01-07 12:11:00,434.88,Delhi,Old,Petrol,GPay,12,0,Wednesday,2026-01-07
11058,2026-01-01 08:48:30,205.62,Coimbatore,Old,Petrol,Paytm,8,0,Thursday,2026-01-01
14338,2026-01-02 12:08:30,930.76,Chennai,Old,Zomato,Paytm,12,0,Friday,2026-01-02
44171,2026-01-12 20:45:00,53.9,Mumbai,Old,Amazon,Paytm,20,0,Monday,2026-01-12
106506,2026-02-03 12:12:30,358.63,Coimbatore,New,Zomato,PhonePe,12,1,Tuesday,2026-02-03
12030,2026-01-01 16:54:30,424.73,Bangalore,New,Amazon,Paytm,16,1,Thursday,2026-01-01
11431,2026-01-01 11:55:00,242.6,Delhi,Old,BillPay,Paytm,11,0,Thursday,2026-01-01
45084,2026-01-13 04:21:30,593.39,Delhi,New,Grocery,Paytm,4,1,Tuesday,2026-01-13
43932,2026-01-12 18:45:30,122.47,Delhi,Old,BillPay,GPay,18,0,Monday,2026-01-12
65376,2026-01-20 05:27:30,894.48,Delhi,Old,Grocery,PhonePe,5,0,Tuesday,2026-01-20
32825,2026-01-08 22:12:00,65.29,Chennai,Old,Grocery,PhonePe,22,0,Thursday,2026-01-08
83647,2026-01-26 13:43:00,11.31,Coimbatore,Old,Swiggy,GPay,13,0,Monday,2026-01-26
35270,2026-01-09 18:34:30,390.33,Chennai,Old,BillPay,PhonePe,18,0,Friday,2026-01-09
74035,2026-01-23 05:37:00,158.8,Coimbatore,Old,Zomato,GPay,5,0,Friday,2026-01-23
24806,2026-01-06 03:22:30,326.31,Coimbatore,Old,BillPay,Paytm,3,1,Tuesday,2026-01-06
70298,2026-01-21 22:28:30,577.88,Coimbatore,New,Amazon,GPay,22,0,Wednesday,2026-01-21
60079,2026-01-18 09:19:00,1227.25,Mumbai,Old,Petrol,GPay,9,0,Sunday,2026-01-18
41592,2026-01-11 23:15:30,556.04,Mumbai,Old,Swiggy,Paytm,23,0,Sunday,2026-01-11
10586,2026-01-01 04:52:30,109.85,Coimbatore,Old,BillPay,PhonePe,4,1,Thursday,2026-01-01
46905,2026-01-13 19:32:00,1439.54,Hyderabad,New,Zomato,PhonePe,19,0,Tuesday,2026-01-13
31333,2026-01-08 09:46:00,105.94,Hyderabad,Old,Swiggy,PhonePe,9,0,Thursday,2026-01-08
49457,2026-01-14 16:48:00,51.59,Bangalore,Old,BillPay,GPay,16,0,Wednesday,2026-01-14
22534,2026-01-05 08:26:30,150.4,Chennai,Old,Zomato,PhonePe,8,0,Monday,2026-01-05
50816,2026-01-15 04:07:30,266.7,Coimbatore,New,Petrol,Paytm,4,1,Thursday,2026-01-15
78317,2026-01-24 17:18:00,472.56,Delhi,Old,BillPay,GPay,17,0,Saturday,2026-01-24
52918,2026-01-15 21:38:30,35.05,Hyderabad,New,Swiggy,GPay,21,1,Thursday,2026-01-15
15216,2026-01-02 19:27:30,374.81,Bangalore,Old,Amazon,PhonePe,19,0,Friday,2026-01-02
93013,2026-01-29 19:46:00,2758.43,Mumbai,New,Grocery,GPay,19,0,Thursday,2026-01-29
50200,2026-01-14 22:59:30,54.17,Delhi,Old,Petrol,GPay,22,0,Wednesday,2026-01-14
74274,2026-01-23 07:36:30,198.38,Mumbai,Old,Grocery,PhonePe,7,0,Friday,2026-01-23
98544,2026-01-31 17:51:30,427.82,Chennai,Old,Petrol,Paytm,17,0,Saturday,2026-01-31
10834,2026-01-01 06:56:30,77.62,Hyderabad,New,Petrol,Paytm,6,1,Thursday,2026-01-01
51273,2026-01-15 07:56:00,134.51,Chennai,Old,Amazon,GPay,7,0,Thursday,2026-01-15
89343,2026-01-28 13:11:00,18.67,Hyderabad,Old,Grocery,PhonePe,13,0,Wednesday,2026-01-28
45016,2026-01-13 03:47:30,575.43,Chennai,Old,Petrol,Paytm,3,1,Tuesday,2026-01-13
76703,2026-01-24 03:51:00,300.4,Hyderabad,Old,Zomato,GPay,3,1,Saturday,2026-01-24
75644,2026-01-23 19:01:30,789.27,Chennai,New,Zomato,PhonePe,19,0,Friday,2026-01-23
28486,2026-01-07 10:02:30,248.0,Mumbai,Old,Swiggy,Paytm,10,0,Wednesday,2026-01-07
43334,2026-01-12 13:46:30,10.12,Mumbai,Old,Petrol,PhonePe,13,0,Monday,2026-01-12
23552,2026-01-05 16:55:30,309.1,Hyderabad,New,BillPay,PhonePe,16,1,Monday,2026-01-05
105261,2026-02-03 01:50:00,693.77,Mumbai,New,Grocery,GPay,1,1,Tuesday,2026-02-03
27673,2026-01-07 03:16:00,498.47,Bangalore,Old,Grocery,Paytm,3,1,Wednesday,2026-01-07
33146,2026-01-09 00:52:30,341.66,Delhi,Old,Amazon,GPay,0,1,Friday,2026-01-09
71130,2026-01-22 05:24:30,252.25,Coimbatore,New,Grocery,Paytm,5,1,Thursday,2026-01-22
79841,2026-01-25 06:00:00,338.95,Hyderabad,Old,Petrol,PhonePe,6,0,Sunday,2026-01-25
106987,2026-02-03 16:13:00,102.2,Coimbatore,New,Grocery,Paytm,16,1,Tuesday,2026-02-03
45754,2026-01-13 09:56:30,693.95,Chennai,New,BillPay,GPay,9,0,Tuesday,2026-01-13
43460,2026-01-12 14:49:30,59.45,Chennai,Old,Amazon,Paytm,14,0,Monday,2026-01-12
24269,2026-01-05 22:54:00,914.21,Coimbatore,Old,Zomato,Paytm,22,0,Monday,2026-01-05
32187,2026-01-08 16:53:00,209.26,Mumbai,Old,Swiggy,GPay,16,0,Thursday,2026-01-08
25023,2026-01-06 05:11:00,34.98,Bangalore,Old,Swiggy,GPay,5,0,Tuesday,2026-01-06
21969,2026-01-05 03:44:00,119.22,Mumbai,Old,Grocery,Paytm,3,1,Monday,2026-01-05
38566,2026-01-10 22:02:30,1602.41,Coimbatore,Old,BillPay,GPay,22,0,Saturday,2026-01-10
35842,2026-01-09 23:20:30,306.14,Delhi,Old,BillPay,GPay,23,0,Friday,2026-01-09
10279,2026-01-01 02:19:00,484.22,Bangalore,Old,Zomato,PhonePe,2,1,Thursday,2026-01-01
86183,2026-01-27 10:51:00,1256.27,Coimbatore,Old,Zomato,Paytm,10,0,Tuesday,2026-01-27
16149,2026-01-03 03:14:00,392.43,Mumbai,New,BillPay,GPay,3,1,Saturday,2026-01-03
71297,2026-01-22 06:48:00,1.89,Hyderabad,Old,Petrol,Paytm,6,0,Thursday,2026-01-22
87960,2026-01-28 01:39:30,70.13,Hyderabad,Old,Petrol,GPay,1,1,Wednesday,2026-01-28
24150,2026-01-05 21:54:30,68.14,Mumbai,Old,BillPay,Paytm,21,0,Monday,2026-01-05
57140,2026-01-17 08:49:30,453.74,Hyderabad,Old,BillPay,PhonePe,8,0,Saturday,2026-01-17
39518,2026-01-11 05:58:30,134.86,Delhi,Old,Amazon,GPay,5,0,Sunday,2026-01-11
20050,2026-01-04 11:44:30,1685.45,Coimbatore,Old,Grocery,PhonePe,11,0,Sunday,2026-01-04
63346,2026-01-19 12:32:30,318.9,Bangalore,New,Grocery,GPay,12,1,Monday,2026-01-19
85310,2026-01-27 03:34:30,516.07,Chennai,Old,Zomato,Paytm,3,1,Tuesday,2026-01-27
30613,2026-01-08 03:46:00,942.15,Coimbatore,Old,Zomato,GPay,3,1,Thursday,2026-01-08
44287,2026-01-12 21:43:00,423.21,Delhi,Old,Grocery,PhonePe,21,0,Monday,2026-01-12
69397,2026-01-21 14:58:00,97.87,Chennai,Old,Swiggy,PhonePe,14,0,Wednesday,2026-01-21
48721,2026-01-14 10:40:00,508.06,Delhi,Old,Grocery,Paytm,10,0,Wednesday,2026-01-14
41121,2026-01-11 19:20:00,1221.0,Hyderabad,New,BillPay,Paytm,19,0,Sunday,2026-01-11
56500,2026-01-17 03:29:30,628.1,Chennai,Old,BillPay,Paytm,3,1,Saturday,2026-01-17
41419,2026-01-11 21:49:00,20.06,Bangalore,New,Amazon,GPay,21,1,Sunday,2026-01-11
11573,2026-01-01 13:06:00,534.05,Coimbatore,New,Zomato,Paytm,13,0,Thursday,2026-01-01
88057,2026-01-28 02:28:00,894.01,Hyderabad,Old,Grocery,PhonePe,2,1,Wednesday,2026-01-28
63084,2026-01-19 10:21:30,791.23,Coimbatore,Old,Zomato,Paytm,10,0,Monday,2026-01-19
37806,2026-01-10 15:42:30,151.08,Mumbai,Old,BillPay,Paytm,15,0,Saturday,2026-01-10
106811,2026-02-03 14:45:00,1041.09,Hyderabad,Old,Grocery,GPay,14,0,Tuesday,2026-02-03
107650,2026-02-03 21:44:30,228.1,Coimbatore,Old,Zomato,Paytm,21,0,Tuesday,2026-02-03
25843,2026-01-06 12:01:00,156.09,Chennai,Old,Grocery,PhonePe,12,0,Tuesday,2026-01-06
62853,2026-01-19 08:26:00,107.47,Bangalore,New,Zomato,Paytm,8,1,Monday,2026-01-19
60138,2026-01-18 09:48:30,75.0,Chennai,New,Amazon,Paytm,9,1,Sunday,2026-01-18
37538,2026-01-10 13:28:30,172.61,Bangalore,New,Grocery,PhonePe,13,1,Saturday,2026-01-10
21856,2026-01-05 02:47:30,51.13,Chennai,Old,Petrol,PhonePe,2,1,Monday,2026-01-05
51094,2026-01-15 06:26:30,226.8,Hyderabad,Old,Swiggy,GPay,6,0,Thursday,2026-01-15
50942,2026-01-15 05:10:30,157.42,Hyderabad,Old,Amazon,Paytm,5,0,Thursday,2026-01-15
88213,2026-01-28 03:46:00,202.68,Coimbatore,Old,Amazon,PhonePe,3,1,Wednesday,2026-01-28
80852,2026-01-25 14:25:30,164.72,Hyderabad,New,Amazon,GPay,14,1,Sunday,2026-01-25
95907,2026-01-30 19:53:00,162.18,Mumbai,Old,Swiggy,PhonePe,19,0,Friday,2026-01-30
80227,2026-01-25 09:13:00,236.04,Chennai,Old,Zomato,GPay,9,0,Sunday,2026-01-25
27248,2026-01-06 23:43:30,606.03,Bangalore,Old,Zomato,GPay,23,0,Tuesday,2026-01-06
101331,2026-02-01 17:05:00,198.12,Delhi,Old,Swiggy,GPay,17,0,Sunday,2026-02-01
84412,2026-01-26 20:05:30,237.2,Bangalore,Old,Petrol,Paytm,20,0,Monday,2026-01-26
23736,2026-01-05 18:27:30,82.3,Hyderabad,Old,Grocery,Paytm,18,0,Monday,2026-01-05
85534,2026-01-27 05:26:30,1160.9,Bangalore,Old,Zomato,GPay,5,0,Tuesday,2026-01-27
29779,2026-01-07 20:49:00,156.99,Mumbai,New,Grocery,Paytm,20,1,Wednesday,2026-01-07
18094,2026-01-03 19:26:30,1493.19,Delhi,New,BillPay,PhonePe,19,0,Saturday,2026-01-03
102534,2026-02-02 03:06:30,427.92,Hyderabad,Old,Swiggy,PhonePe,3,1,Monday,2026-02-02
92193,2026-01-29 12:56:00,171.02,Bangalore,Old,Swiggy,GPay,12,0,Thursday,2026-01-29
77484,2026-01-24 10:21:30,289.51,Coimbatore,Old,Swiggy,Paytm,10,0,Saturday,2026-01-24
56678,2026-01-17 04:58:30,553.61,Bangalore,Old,Amazon,Paytm,4,1,Saturday,2026-01-17
84258,2026-01-26 18:48:30,345.39,Chennai,Old,Swiggy,Paytm,18,0,Monday,2026-01-26
64569,2026-01-19 22:44:00,448.17,Bangalore,Old,Amazon,GPay,22,0,Monday,2026-01-19
71461,2026-01-22 08:10:00,100.16,Hyderabad,Old,Grocery,PhonePe,8,0,Thursday,2026-01-22
41022,2026-01-11 18:30:30,175.98,Hyderabad,Old,Petrol,GPay,18,0,Sunday,2026-01-11
12130,2026-01-01 17:44:30,223.09,Hyderabad,Old,Zomato,GPay,17,0,Thursday,2026-01-01
105185,2026-02-03 01:12:00,424.5,Hyderabad,Old,Petrol,GPay,1,1,Tuesday,2026-02-03
21864,2026-01-05 02:51:30,1115.24,Coimbatore,New,Grocery,PhonePe,2,1,Monday,2026-01-05
65043,2026-01-20 02:41:00,206.94,Coimbatore,Old,Amazon,PhonePe,2,1,Tuesday,2026-01-20
24425,2026-01-06 00:12:00,191.59,Mumbai,Old,Swiggy,PhonePe,0,1,Tuesday,2026-01-06
62151,2026-01-19 02:35:00,114.93,Mumbai,Old,Petrol,PhonePe,2,1,Monday,2026-01-19
19162,2026-01-04 04:20:30,406.37,Coimbatore,Old,BillPay,PhonePe,4,1,Sunday,2026-01-04
52666,2026-01-15 19:32:30,880.43,Delhi,Old,Zomato,PhonePe,19,0,Thursday,2026-01-15
17316,2026-01-03 12:57:30,1816.86,Delhi,Old,Amazon,GPay,12,0,Saturday,2026-01-03
12181,2026-01-01 18:10:00,145.72,Hyderabad,Old,Amazon,GPay,18,0,Thursday,2026-01-01
77359,2026-01-24 09:19:00,15.86,Hyderabad,Old,BillPay,GPay,9,0,Saturday,2026-01-24
19601,2026-01-04 08:00:00,7.74,Chennai,Old,Amazon,GPay,8,0,Sunday,2026-01-04
45737,2026-01-13 09:48:00,669.17,Hyderabad,Old,BillPay,GPay,9,0,Tuesday,2026-01-13
40465,2026-01-11 13:52:00,521.82,Coimbatore,Old,Amazon,GPay,13,0,Sunday,2026-01-11
20572,2026-01-04 16:05:30,746.82,Bangalore,New,BillPay,PhonePe,16,0,Sunday,2026-01-04
95767,2026-01-30 18:43:00,336.57,Chennai,Old,Zomato,PhonePe,18,0,Friday,2026-01-30
16176,2026-01-03 03:27:30,299.47,Delhi,Old,Zomato,PhonePe,3,1,Saturday,2026-01-03
41197,2026-01-11 19:58:00,643.58,Hyderabad,Old,Zomato,PhonePe,19,0,Sunday,2026-01-11
87458,2026-01-27 21:28:30,63.21,Chennai,New,BillPay,Paytm,21,1,Tuesday,2026-01-27
11222,2026-01-01 10:10:30,65.51,Chennai,Old,BillPay,GPay,10,0,Thursday,2026-01-01
84449,2026-01-26 20:24:00,378.04,Mumbai,Old,Swiggy,Paytm,20,0,Monday,2026-01-26
47038,2026-01-13 20:38:30,745.78,Mumbai,Old,Zomato,PhonePe,20,0,Tuesday,2026-01-13
26291,2026-01-06 15:45:00,154.48,Chennai,New,Zomato,GPay,15,1,Tuesday,2026-01-06
35453,2026-01-09 20:06:00,207.9,Delhi,Old,Swiggy,GPay,20,0,Friday,2026-01-09
43563,2026-01-12 15:41:00,406.37,Chennai,Old,Grocery,PhonePe,15,0,Monday,2026-01-12
10656,2026-01-01 05:27:30,54.59,Coimbatore,Old,Petrol,PhonePe,5,0,Thursday,2026-01-01
53384,2026-01-16 01:31:30,64.76,Hyderabad,Old,Amazon,PhonePe,1,1,Friday,2026-01-16
74833,2026-01-23 12:16:00,149.87,Bangalore,Old,BillPay,GPay,12,0,Friday,2026-01-23
47692,2026-01-14 02:05:30,747.58,Chennai,Old,Amazon,GPay,2,1,Wednesday,2026-01-14
60195,2026-01-18 10:17:00,618.76,Chennai,Old,Amazon,PhonePe,10,0,Sunday,2026-01-18
74798,2026-01-23 11:58:30,409.06,Coimbatore,New,Amazon,Paytm,11,1,Friday,2026-01-23
44273,2026-01-12 21:36:00,1712.17,Delhi,Old,Zomato,PhonePe,21,0,Monday,2026-01-12
14051,2026-01-02 09:45:00,1089.87,Coimbatore,Old,Swiggy,PhonePe,9,0,Friday,2026-01-02
97072,2026-01-31 05:35:30,0.9,Coimbatore,Old,Petrol,Paytm,5,0,Saturday,2026-01-31
91773,2026-01-29 09:26:00,441.06,Coimbatore,Old,Grocery,PhonePe,9,0,Thursday,2026-01-29
80997,2026-01-25 15:38:00,198.79,Coimbatore,Old,Petrol,PhonePe,15,0,Sunday,2026-01-25
14368,2026-01-02 12:23:30,233.24,Hyderabad,Old,Swiggy,GPay,12,0,Friday,2026-01-02
66346,2026-01-20 13:32:30,70.77,Bangalore,New,BillPay,Paytm,13,1,Tuesday,2026-01-20
55918,2026-01-16 22:38:30,642.53,Coimbatore,New,Amazon,Paytm,22,0,Friday,2026-01-16
